timestamp,pressure,sonar_dist,ice_thickness
2026-03-19 18:36:37.744839191,106950.0,0.63,0.4864732425997984
2026-03-19 18:36:37.789441586,106950.0,0.63,0.4864732425427603
2026-03-19 18:36:37.833904505,106950.0,0.63,0.4864732424424364
2026-03-19 18:36:37.876494646,106950.0,0.63,0.486473242268975
2026-03-19 18:36:37.960801125,106950.0,0.63,0.4864732422022554
2026-03-19 18:36:38.006901979,106950.0,0.63,0.48647324236004
2026-03-19 18:36:38.090465069,106950.0,0.63,0.48647324252529833
2026-03-19 18:36:38.133926152,106950.0,0.63,0.4864732427902398
2026-03-19 18:36:38.176217556,106959.99755859376,0.63,0.48758460513613744
2026-03-19 18:36:38.220995903,106959.99755859376,0.63,0.4875846052609734
2026-03-19 18:36:38.264555931,106959.99755859376,0.63,0.4875846053993906
2026-03-19 18:36:38.348532915,106959.99755859376,0.63,0.4875846054088149
2026-03-19 18:36:38.392696381,106959.99755859376,0.63,0.48758460526616854
2026-03-19 18:36:38.436424494,106959.99755859376,0.63,0.4875846051036417
2026-03-19 18:36:38.480061293,106959.99755859376,0.63,0.4875846050380822
2026-03-19 18:36:38.565817595,106959.99755859376,0.63,0.4875846050367525
2026-03-19 18:36:38.608805180,106959.99755859376,0.63,0.4875846050355686
2026-03-19 18:36:38.652757168,106959.99755859376,0.63,0.4875846051657839
2026-03-19 18:36:38.737133503,106959.99755859376,0.63,0.4875846052753011
2026-03-19 18:36:38.780533791,106959.99755859376,0.63,0.4875846052765338
2026-03-19 18:36:38.823814869,106959.99755859376,0.629,0.4886751174599614
2026-03-19 18:36:38.909093142,106959.99755859376,0.629,0.4886751173378365
2026-03-19 18:36:38.953281641,106959.99755859376,0.629,0.48867511718298595
2026-03-19 18:36:38.997325182,106959.99755859376,0.629,0.488675117047431
2026-03-19 18:36:39.082145691,106959.99755859376,0.629,0.4886751170666835
2026-03-19 18:36:39.125258207,106959.99755859376,0.629,0.4886751171992082
2026-03-19 18:36:39.169469595,106959.99755859376,0.629,0.48867511730287677
2026-03-19 18:36:39.211979151,106959.99755859376,0.629,0.4886751174418381
2026-03-19 18:36:39.298352480,106959.99755859376,0.629,0.48867511749031206
2026-03-19 18:36:39.341194391,106959.99755859376,0.629,0.4886751173925089
2026-03-19 18:36:39.385792494,106959.99755859376,0.629,0.4886751172716615
2026-03-19 18:36:39.451894999,106959.99755859376,0.629,0.48867511712970896
2026-03-19 18:36:39.512860298,106959.99755859376,0.629,0.48867511710455735
2026-03-19 18:36:39.558091402,106959.99755859376,0.629,0.48867511722892326
2026-03-19 18:36:39.600284100,106959.99755859376,0.629,0.4886751173931702
2026-03-19 18:36:39.686181307,106959.99755859376,0.629,0.4886751175433848
2026-03-19 18:36:39.729162455,106959.99755859376,0.629,0.48867511766395005
2026-03-19 18:36:39.772665262,106959.99755859376,0.629,0.48867511759534965
2026-03-19 18:36:39.858234882,106959.99755859376,0.628,0.48976562978755167
2026-03-19 18:36:39.901365042,106959.99755859376,0.628,0.48976562968723286
2026-03-19 18:36:39.946209192,106959.99755859376,0.628,0.48976562961572584
2026-03-19 18:36:40.030262709,106959.99755859376,0.628,0.489765629678088
2026-03-19 18:36:40.074314356,106959.99755859376,0.628,0.48976562980626465
2026-03-19 18:36:40.117081165,106959.99755859376,0.628,0.48976562992665323
